name,mz,rt,plasma_01,plasma_02,plasma_03,plasma_04,plasma_05,plasma_06
M271T417,271.089307,416.8765,583838.0615,676252.8928,577760.1823,648208.3604,769683.5883,941083.468
M271T101,271.0926216,101.483,1870647.893,1412796.721,1877210.741,2681400.758,1883626.696,1760694.75
M271T243_2,271.1048511,242.538,1476733.713,1959501.419,1242306.126,1752581.537,1480553.123,978209.7509
M271T278,271.1152663,277.544,10048512.72,18597983.8,9708511.228,10278378.23,10309671.68,10350286.77
M271T256,271.1153031,256.246,14240900.9,14674008.22,14200500.78,13660959.85,13554869.31,14054693.7
M271T413,271.1303335,413.205,473945.6367,731373.812,545551.8841,498373.0606,458401.0409,483460.0435
M271T331,271.1652319,331.224,1601043.936,1585607.396,1346821.383,1889402.544,1958441.287,1411993.425
M271T393,271.1879961,392.727,3531854.884,3208091.003,3447941.091,3994991.771,3548046.27,3927322.957
M271T435,271.2055698,435.0845,1396734.753,1763937.285,1398829.609,1226953.386,1128895.32,1220573.399
M271T646_2,271.2358172,645.643,2471428.504,2263106.497,2129468.988,1924495.224,2310127.293,2004825.351
M271T464,271.2421536,463.6035,1980633.392,2385350.557,1767646.437,2084190.438,2049553.084,1999476.564
M271T384,271.2825537,384.1215,720039.4809,1123055.482,1212579.571,954522.2686,711130.8754,859857.3897
M272T44,271.9650597,43.98465,7643847.646,7963901.478,8626701.067,6016783.568,7746671.589,7716413.082
M272T645,271.9731285,644.9705,3543362.941,4121457.951,4534835.653,3829110.255,4257422.724,2998682.002
M272T68,271.9769426,68.2546,576400.7432,248170.121,306319.0802,325102.0626,319137.943,147823.8778
M272T265,271.9900916,264.608,14215841.52,13523817.84,13725300.24,13656833.14,13415349.56,13703488.88
M272T323,271.9879935,322.628,167041.0976,775222.8241,637130.4502,731097.0502,965709.3957,491531.1056
M272T348,271.9965019,347.736,2189700.212,2091630.117,2167028.623,2125060.157,2135256.829,2095195.96
M272T389,272.0667051,389.3765,1993168.657,1961661.469,1615761.453,2005352.393,1852764.735,1902755.266
M272T99,272.1105407,98.83345,1284103.638,1459769.662,1725317.635,1414387.374,1540840.716,1491082.025
M272T278,272.1182632,278.377,1047452.453,878657.3878,1177075.395,903239.6142,919451.0909,1675890.725
M272T383,272.128108,383.4835,1417792.284,1332034.911,1127061.987,1311340.28,1211182.862,1196950.604
M272T255,272.128043,254.707,1405439.672,1357461.958,1481068.075,1039370.369,1219864.711,1726114.752
M272T393,272.1733642,392.733,621094.4702,496296.0664,532735.4593,511339.7532,748681.5839,694702.3254
M272T261,272.1857215,260.5335,372845.1335,693256.3079,270766.3442,763218.6681,766729.7224,640717.6601
M272T248,272.1856928,247.829,565083.9537,506654.9381,496274.6773,446550.828,448427.913,293758.5539
M272T497,272.2584417,497.0775,936187.1869,941236.7738,954421.6613,642637.6932,1060141.574,821204.2569
M272T431,272.2586244,431.144,1181837.142,501825.103,1035444.867,484152.0299,1425526.957,435770.8045
M272T411,272.294858,410.604,28748005.8,32795475.78,32439729.26,30523548.15,29817981.57,33329218.01
M273T46,272.9553906,46.0512,8769411.512,8362764.628,8962142.866,9521222.506,8606134.651,9372595.791
M273T265_1,272.9852893,265.2415,1716871.402,1842125.226,1046247.166,1414376.808,1451921.803,1290757.054
M273T54,273.0050171,53.558,1262705.974,2163478.489,1983799.806,1608887.258,1410862.621,1027778.568
M273T265_2,273.0105114,265.232,2253018.599,2175552.228,2341093.811,2068943.907,2290382.409,1608058.649
M273T64,273.0258,63.5807,229975.6191,251507.9666,171311.9635,189807.0654,199291.0969,317724.8721
M273T117,273.0293646,116.829,663121.7746,495465.6497,261299.3821,292063.9891,379430.7324,304746.9308
M273T40,273.0435674,40.41575,1269864.138,1304614.726,1100050.503,1169005.066,1153837.588,1467854.856
M273T318,273.054802,317.9985,6727586.837,6896153.639,6729200.258,6837074.09,7220164.455,6537941.29
M273T389,273.0603842,389.3765,3805725.746,3831165.649,3739394.862,4064395.13,3640829.14,3904221.552
M273T36,273.0797328,36.45885,5130439.851,4826843.453,3794113.752,3772910.442,4094482.166,4033845.046
M273T381,273.1091468,380.853,878516.4279,1340558.588,1348216.314,1118443.601,901963.3952,1309622.086
M273T403,273.1097283,402.672,1198122.373,1288585.085,957694.1676,1128439.773,955204.5349,869349.9509
M273T413,273.1485756,413.236,3098903.577,2851417.057,2775054.308,2486095.534,2352542.431,2863629.066
M273T280,273.1673266,279.9765,5095899.973,5351034.323,5011571.959,5400078.346,5721489.138,5660643.608
M273T411,273.2982363,410.9315,5212104.658,5666085.731,6217094.32,10999930.33,5719209.118,5894755.212
M274T413,273.6503493,413.234,524871.8983,777075.1869,713854.6102,661410.2908,576472.449,77428.36898
M274T659,273.9467818,659.2415,6277531.614,5378574.278,6412528.161,7211637.842,8324974.699,3483280.23
M274T44,273.9618896,43.9698,1689604.499,1241234.592,2236439.697,1664442.008,3410614.965,1778502.326
M274T40,273.9806391,40.41575,3619384.606,2856447.702,3408576.001,2843087.516,2804863.243,2589708.216
M274T62,274.0154375,62.1568,256484.5873,205427.2061,256750.9263,180557.6646,120862.8663,328491.979
M274T318_1,274.0388151,317.9985,8696255.222,8009356.622,9266475.043,9116578.424,8639666.101,9368762.287
M274T248,274.0398605,247.623,488457.2947,579089.0414,587253.2383,495655.8787,473309.928,391940.7264
M274T318_2,274.0584729,318,583393.5028,772169.2885,628887.6074,693751.7078,931363.3857,849444.0118
M274T389,274.0636165,389.3785,532330.0433,637565.7554,561917.0332,727105.3,419567.5112,606288.5875
M274T304,274.0752982,303.793,1031971.94,1170901.067,1097121.421,1181018.658,1300565.737,1314086.462
M274T318_3,274.0754788,318.0005,593567.5162,639814.088,754971.1202,479743.4583,560641.0304,573165.2114
M274T65,274.096314,64.8387,1674995.82,2116358.361,1670385.727,1324843.576,2204857.172,1721892.234
M274T229,274.0924704,229.2975,618758.5814,423880.6764,1119352.674,1282805.074,579572.4432,1182908.816
M274T366,274.1835165,365.582,2793977.364,2372925.823,2275117.421,3098733.989,2527576.952,1986363.573
M274T278,274.2012933,278.202,550541.583,912414.9814,619277.5122,694424.8231,738195.5109,787839.2832
M274T243,274.2377644,243.046,5816646.557,5474871.278,5935051.014,5357221.407,8315741.476,6222245.544
M274T369,274.2741807,368.9035,3043397.729,2860701.634,3182592.375,3041032.443,3300307.594,2760625.859
M275T43,274.7920278,43.484,2757582.968,2780716.003,3844667.073,1889988.55,3000282.268,2731542.327
M275T45,274.9647461,44.6358,11286787.41,10851218.2,9831129.69,12267133.18,9356120.788,8463831.258
M275T146,274.9752035,146.023,51281258.36,78014508.23,70925718.94,37345038.16,209003547,50494079.88
M275T333,274.9752018,332.551,66058410.48,88986863.23,39772906.09,57553515.24,69178902.36,45787720.87
M275T652,274.9752272,651.5835,471435858.6,467192933.9,447295775.6,477755177.2,473582173.3,469301503.2
M275T214,274.9752407,213.5535,292346635.7,282336238.6,25009776.84,73576740.21,288202072.3,37688221.33
M275T693,274.9752712,693.236,103096389.8,96862075.39,84858813.97,101957865.2,77062603.97,79264462.86
M275T711,274.9752538,711.3825,96502062.93,100510489.9,42644512.58,70798576.23,75219320.13,123571592.8
M275T5,274.9753218,4.55225,79988103.91,42832206.97,87968259.25,63675090.53,87545860.2,76314254.04
M275T26,274.9752917,26.4119,48766560.12,87373867.96,86145736.01,89638912.79,81762270.88,88355763.98
M275T259,274.9752084,259.022,230614538.1,149994046.8,363099989,121546494.3,126399174.3,134945716.3
M275T87,274.9752476,87.4697,156972646.6,166508441.2,164494254.2,47230629.46,27155136.27,25723218.82
M275T295,274.9751831,295.47,45814616.81,49314616.11,46275005.24,46971542.83,51999005.18,47553874.11
M275T199,274.9752576,198.912,57738837.24,55134236.61,65305274.1,80361561.27,56934956.39,6518603.777
M275T282,274.9751888,282.016,44262194.71,45518862.36,46647344.88,47789713.92,22722384.43,55960785.51
M275T356,274.9751257,356.286,33771575.98,42592991.09,21308592.98,32758622.62,31877083.68,28688469.25
M275T311,274.9752427,310.723,43292637.68,82354053.36,79720008,79315994.75,99151237.95,80608044.71
M275T187,274.975182,186.954,63506237,66895574.17,77217332.99,41224701.13,67192534.65,65665991.01
M275T674,274.9753102,674.211,373106734.1,277232348.6,207332797.1,264340711.8,119392635.8,204216083
M275T431,275.0323669,430.802,1575902.357,1464366.865,1793597.745,1607905.351,1687564.078,1280612.98
M275T277,275.0339744,277.419,5144480.173,5385874.356,4828365.94,5058428.191,5469326.931,5308857.05
M275T318,275.0423008,317.9985,979856.855,1186577.978,1098265.631,1002722.539,1225272.661,1083714.284
M275T83,275.0476902,82.5444,213581.7536,291479.1921,243854.6975,278421.8841,7056430.158,271947.4223
M275T70,275.0476816,70.2487,484897.5361,3011762.809,370730.8555,448812.7553,2743256.598,488582.4208
M275T393,275.0654749,393.3895,15011833.36,15575429.83,14574654.55,15280559.87,12866540.77,13767348.2
M275T351,275.0590463,351.3685,32042875.51,29671855.91,27977588.77,28563243.92,28097599.53,30493424.41
M275T308,275.0802929,308.1045,3027846.342,2804077.824,2338493.648,2792950.703,2071317.664,2448461.547
M275T130,275.0803557,130.1335,358251.841,395137.3764,1018990.689,597777.7873,1146718.738,1087066.17
M275T212,275.1101811,211.5955,997946.1537,598020.2093,1400521.283,2635229.302,3649764.234,3943707.271
M275T91,275.110067,90.9314,637350.2163,563672.3442,692583.7375,717142.2992,635857.988,860696.1157
M275T409,275.1254036,409.233,641995.6723,546319.4819,609621.4911,483687.6087,782282.262,447290.5924
M275T228,275.1466147,228.381,516782.6565,600540.7515,724198.5705,659883.3252,900832.6161,727050.36
M275T651,275.4810459,650.973,11386465.8,8580345.294,7964666.915,8814456.584,8356065.438,6401493.956
M276T410_1,275.6444112,409.5785,10027551.87,10953475.06,11727061.29,9835777.383,9027102.384,10285875.24
M276T43,275.9518015,42.66165,3562542.075,3594259.362,4173989.296,3878008.588,3952857.403,4086577.688
M276T6,275.9786027,5.60917,4183077.804,7145750.116,5831531.529,5287611.9,5343350.048,5519511.054
M276T678,275.9785612,677.665,5424223.472,9095200.343,7712958.903,7389115.566,5014622.391,4970823.961
M276T27,275.9785562,27.1048,5511026.523,4409664.629,6094590.017,5390981.729,4736545.589,4678596.224
M276T41,275.9777217,40.6586,716485.4232,3404347.648,2924055.134,865290.5711,1093779.112,3597424.581
M276T708,275.9784853,707.7335,3235056.408,4570189.065,5323691.274,4141192.457,5837032.227,4044814.463
M276T655,275.9868792,654.515,56254582.64,64925944.13,71251757.26,76204973.73,46775293.1,64749722.33
M276T278,276.0542843,278.4655,785046.5148,1110494.925,873733.6946,761040.5719,981115.6891,691425.6362
M276T352,276.0623826,351.6825,4351309.7,3793328.018,3911673.767,3545380.818,3736829.836,4309433.894
M276T393,276.068746,393.384,2101733.706,2610921.328,2302494.098,2198280.686,1710594.466,2163744.898
M276T139,276.0753491,139.4165,699404.6482,468917.368,347094.2333,480749.4166,364096.7028,304587.6616
M276T395,276.0906108,394.7065,3739583.901,3760053.054,3433460.464,3333981.516,3081273.171,3820800.51
M276T314,276.0906794,313.697,1591355.654,1361975.755,1642677.624,1557914.079,1620536.719,1173742.741
M276T341,276.0892797,341.135,695239.042,347744.3478,541192.5723,396581.4343,592448.3358,467595.775
M276T257,276.1230144,256.696,4452844.187,4532546.315,4554036.744,4332603.333,4674244.595,4546948.62
M276T60,276.1191433,60.12575,359563.6249,289826.5114,185873.8531,358814.8265,294316.7592,308701.781
M276T126,276.1360657,126.468,1987235.15,1589676.713,2124225.035,1900957.94,1908780.092,1950406.035
M276T46,276.1441724,46.4428,1253110.869,1200785.609,892531.7268,1057941.488,1137191.54,1225161.643
M276T94,276.1442313,94.0963,1765514.164,2157833.971,1785099.131,2018673.611,2057526.575,2072556.334
M276T410_2,276.14618,409.889,2574059.253,2282457.259,2430321.538,2826788.262,2192454.671,2498845.252
M276T67,276.1441745,67.1945,1522517.979,1384756.468,1404606.466,1288429.523,1615015.926,1330042.932
M276T382,276.1990283,382.136,1121577.151,1097768.556,1001509.202,1192687.569,1102104.016,943516.3586
M276T234,276.2169597,234.278,6673609.484,7276962.013,4180923.438,4986199.037,4741267.41,4715991.972
M277T667,276.9479319,666.5345,3264628.554,944750.1057,537888.7733,1622873.538,841352.4059,1168395.15
M277T49,276.9761693,48.86055,244622.4429,122179.0908,434214.0265,124679.5139,323436.8169,204860.4817
M277T689_1,276.9813672,689.0045,3545792.772,2398685.453,3823084.094,3635921.741,4806687.389,4704223.902
M277T670,276.9811091,669.502,4893806.424,4271641.572,8328965.888,3819972.466,16116026.76,3965830.56
M277T6,276.9815812,5.96298,4255017.407,3244812.519,4578834.86,3913223.638,1927337.75,3867411.347
M277T652,276.9800358,652.0255,9020574.265,6483216.891,7127525.723,7215717.133,6238786.99,9016264.691
M277T711_1,276.9813146,711.0565,5291326.482,4854902.493,2044845.249,4255997.408,3923174.178,3323564.811
M277T26,276.9815035,25.594,4167662.836,2012189.109,3892191.775,3511630.755,4585509.762,3475131.842
M277T711_2,277.0072376,710.975,3238933.474,3576878.161,4412419.156,4454180.155,3187408.797,3907769.801
M277T689_2,277.0072649,689.311,10759377.91,7449989.12,4961840.139,3113117.84,8855351.157,6060619.107
M277T655,277.0072028,654.875,67292263.22,52304251.17,50783215.74,68713979.53,69627331.57,64783517.5
M277T304,277.0381519,303.793,3181181.103,3181241.485,3516490.173,3107586.209,3410936.873,3410554.474
M277T245,277.0488916,244.5125,2335360.135,1944065.89,2308305.388,7305385.92,7439092.703,7037886.301
M277T91,277.0594558,90.72615,1623910.37,1875989.307,1588552.433,1772470.672,1955328.165,1910276.254
M277T131,277.07077,130.8,694973.3755,292772.4351,930798.8551,774453.3791,776861.2424,595120.4887
M277T248,277.085998,248.131,3076099.049,3054001.353,2895013.196,3072988.905,2952430.095,2940364.354
M277T352,277.0922133,351.697,1376415.024,1213213.182,1221014.327,1442947.321,1143665.075,1355947.508
M277T364,277.1045576,364.259,1179026.744,716089.7847,1029096.434,954633.1073,713841.1837,985773.8509
M277T271,277.1046694,271.069,1958088.531,2712314.698,2237873.398,694608.707,1710946.285,1546893.556
M277T212,277.1049364,211.947,99222.05193,122730.877,125992.1336,373305.0417,344607.3225,364416.7603
M277T270,277.1183966,270.497,786333.9964,573958.0062,935710.2566,815087.504,1009939.494,566354.2921
M277T257,277.1263923,256.696,636378.4579,615897.1062,587335.4637,630770.9101,621197.3117,591962.8603
M277T360,277.1410359,359.616,2152018.649,1841008.965,2905304.09,1907151.305,1935377.021,1917184.933
M277T391,277.1775286,390.688,1614164.445,1712016.504,1615629.148,1265554.276,1757268.929,1451864.882
M277T449,277.2161779,449.3305,4657303.501,4150460.34,4636308.779,4333297.343,4485020.862,4444602.897
M278T42,277.9487997,42.4176,2311153.916,1956585.514,2828910.11,2156100.828,2806580.434,2613549.693
M278T44,277.9674855,44.39655,4847861.211,4281115.482,4891924.196,5099631.57,4820754.193,4548158.081
M278T650,277.9835222,650.413,2747737.586,1958010.155,1070705.425,2389332.368,2781269.625,1855161.307
M278T62,277.9866668,62.1661,445401.8112,228160.2578,399154.8665,425076.4086,180877.3354,291390.82
M278T71_1,278.0192597,70.7679,830000.126,565366.013,275591.6305,605473.7037,512036.0155,551795.4133
M278T56,278.0369937,56.1334,471439.2228,490527.9455,584586.0053,510450.182,541589.1317,533276.2756
M278T301,278.0338458,301.196,554483.5062,446457.1504,567079.8982,850316.9786,869255.4173,928045.0545
M278T71_2,278.0446635,70.8356,846629.2519,861943.946,713241.1525,583735.2502,766886.6559,771771.4964
M278T240,278.0448035,240.2015,5249535.284,4632992.282,4665394.83,4359487.531,4722093.226,4451963.658
M278T208,278.0561635,207.969,2063488.469,2030347.948,1774215.372,1985437.089,1925745.841,1749820.745
M278T221,278.0560608,221.16,995440.0021,737756.3301,949981.8831,902005.3765,852869.5241,948664.7795
M278T241,278.0698884,240.892,6412159.068,6156601.389,6064753.334,5870380.426,6201872.911,6700702.615
M278T305,278.0699575,304.7535,8823208.538,8261908.331,8140361.805,5212795.167,8526785.137,8107338.096
M278T58,278.0912187,57.79095,3404587.713,2269992.743,3101374.081,2922866.914,3779624.612,3475765.877
M278T396,278.142818,396.025,232962.3963,207825.8758,139665.2163,417159.3176,447812.507,364798.3065
M278T430,278.208924,430.425,773473.1118,694939.5093,651350.4042,532620.9211,726538.8278,698813.9208
M278T450,278.2194069,449.652,794075.5808,675405.2796,717904.0231,469122.111,886926.3954,507028.4989
M279T471,278.6391438,471.069,1442733.204,1566075.102,1217061.154,1371969.871,1194426.298,1315803.338
M279T40,278.8681568,39.68975,39475971.79,39706185.53,40443883.51,38993681.63,38818067.89,38742437.29
M279T698,278.9680521,698.2725,3949874.507,5133099.043,4598671.523,20652175.6,2542782.416,2856239.301
M279T652,278.968043,651.5835,21538506.14,20218315.88,19066969.64,20092107.14,20409468.9,19622674.95
M279T8,278.9680857,7.551765,4070363.329,1872430.214,4031915.166,3290762.968,0,3662056.55
M279T28,278.9680298,28.3078,1805622.844,1625613.967,1963124.15,1449242.87,1621541.268,1897557.059
M279T668,278.9680298,668.157,4719643.781,5164965.562,5265390.479,4953411.86,4273561.047,4663226.243
M279T207,279.039904,207.3375,6808198.944,6012681.313,7232315.765,6512792.873,5987356.078,6279658.388
M279T54,279.0387575,54.43255,35198570,34227059.23,33352735.02,30994449.53,33844711.71,34952298.54
M279T87,279.0387577,86.9818,7227988.839,7800077.819,7750390.539,8114228.992,8223932.502,10353950.08
M279T76,279.0387717,75.55425,19137290.33,15389336.02,16302947.58,15269529.77,14764885.56,15636622.77
M279T221,279.0399244,221.137,11527883.95,12569090.62,12844021.85,12541216.35,12330008.42,13100676.8
M279T351,279.0519772,351.017,469287.0342,604936.4167,694506.7124,656343.3593,930792.9805,599956.7864
M279T205,279.0653992,205.3265,2218173.968,1419341.937,2308874.182,1670299.808,2294401.208,1726042.586
M279T241,279.0736182,241.028,1119420.291,797169.232,530375.1087,1149908.617,863941.8437,658487.4996
M279T304,279.0839006,303.793,6283921.217,5968227.775,5710455.551,5947424.01,6584440.862,6055202.597
M279T341,279.0906022,341.134,7616843.413,10901983.1,6174617.564,7625598.675,7556004.571,7568981.978
M279T49,279.0934096,49.3612,1747872.486,2092885.417,2071828.874,2086136.812,1942213.209,2341551.023
M279T387,279.0931683,387.08,2941328.253,2835977.095,4273005.126,3130125.856,2829003.452,2944327.747
M279T27,279.0933958,26.761,3371401.78,2460030.063,2958410.204,1437306.254,2876983.337,2752003.929
M279T84,279.1013688,83.864,935312.8995,4376419.045,6306357.545,3873835.133,3130119.537,3967633.798
M279T280,279.1202677,279.9765,6199064.669,5656240.233,4734140.974,7835113.018,5902378.581,5842285.192
M279T293,279.1312902,293.209,656559.1908,1062952.201,537634.8319,798421.6729,424818.807,581547.5502
M279T274,279.1569012,274.094,2107293.307,2305572.954,2246695.052,2631039.83,2400269.349,2483372.352
M279T350,279.1569512,350.3705,3424850.989,2393526.601,3058182.731,2928050.454,3260847.418,2215500.103
M279T469,279.1590362,468.615,8358188.572,7059264.633,7448362.894,7301068.788,7393579.621,8159620.506
M279T317,279.1570424,316.69,5330353.499,6143147.087,9028410.538,5974677.711,3528466.839,5611498.253
M279T259,279.1702711,258.649,8919710.812,9121048.752,8829686.547,9576620.977,10091577.4,8879226.534
M279T396,279.2040955,396.028,1047422.442,974176.9347,806022.2612,804589.1585,687389.0897,1031671.956
M280T485,279.6470236,484.939,2686181.363,1263568.126,1335292.313,1611052.483,2132891.734,1595771.337
M280T42,279.946519,42.4053,901636.4635,706413.0307,1682533.584,1253616.247,1206088.819,1388585.465
M280T44,279.9645833,44.39655,3007420.002,3089633.75,3476462.699,2919615.833,3086396.647,2916400.328
M280T357,279.9951219,356.988,603304.5806,768749.2518,321993.3273,390762.5805,470234.0568,387386.868
M280T100,280.0266844,100.1539,5379953.398,4212760.795,4778162.08,5001014.78,4420153.189,4515429.962
M280T221,280.04349,221.15,480594.6206,565994.1979,776669.5849,664240.5983,839710.2516,993303.1483
M280T115,280.0471375,114.8425,1929469.831,1912669.845,1832015.262,1836019.258,1663945.371,1970210.989
M280T263,280.0491966,262.698,968789.43,774231.2636,836323.5658,1000798.525,851398.9957,912534.8093
M280T58,280.0495778,58.4045,2165454.199,2231963.235,2308960.906,2131263.48,2182173.699,2323354.136
M280T337,280.0856387,337.1395,2871264.168,1111642.484,1756387.124,1789320.583,1938408.098,2161262.883
M280T303,280.0871191,303.4385,635564.0199,611079.3265,768673.1618,960957.9374,930548.0247,571856.0035
M280T40,280.0920299,40.34525,11794805.44,12201492.35,12965267.39,12506115.8,12603913.85,13159397.26
M280T62,280.0968035,62.1568,147942.3369,522417.3761,182890.2131,162661.2183,141769.7097,222022.2384
M280T105,280.1292206,105.485,895086.7607,784580.6706,795546.7975,799936.8932,723471.2496,790588.5125
M280T224,280.1543204,224.459,7490905.961,7912649.121,8004366.363,7314552.97,7671118.556,7991006.832
M280T468,280.1623158,468.3035,1273929.708,1139695.724,882084.1203,1216084.299,1327412.848,1236307.13
M280T259,280.1738359,258.549,1338144.852,1791079.804,1448238.45,1589057.742,1137115.913,1454145.131
M280T403,280.2633668,402.6425,1370806.656,1429386.286,1580980.109,1491359.364,1264479.261,1428602.291
M280T641,280.2594922,640.983,1361641.93,1982469.33,1514778.15,851521.7453,1519650.848,1423721.218
M281T40,280.8652276,39.75975,37814139.09,38293577.03,39310043.5,39830646.69,38110302.33,33651001.59
M281T56,280.9412639,56.1499,267113.7558,274166.584,87394.35209,145643.9036,287221.359,80747.13582
M281T430,280.9619506,430.466,424991.2956,255864.9472,295665.6473,187912.9408,339389.9705,272656.918
M281T301,280.9709072,301.4335,860549.5184,1421665.292,1636456.261,1111674.222,1766726.037,1591395.821
M281T217,281.0333426,216.532,1536551.241,2123796.077,2231640.011,2399461.331,3496841.574,2274557.418
M281T4,281.051206,4.197185,1114175.88,1137199.143,1130975.094,1023543.962,1767593.828,1143234.077
M281T27,281.0512331,27.1674,1019972.808,2490896.979,3021857.348,2225472.021,2009451.989,2524433.981
M281T101,281.0744019,100.8169,1666774.166,1214429.351,1720628.918,1853940.191,2062651.579,2093150.585
M281T352,281.0759678,351.6825,10174683.99,10252330.09,9124426.877,9558441.621,8596320.53,9291013.224
M281T230,281.0993956,229.6695,2770019.204,3020491.003,3312382.164,2709682.005,2968356.244,3566489.127
M281T326,281.0994327,325.8835,460422.1384,566273.6197,2185900.346,3649820.429,5207232.08,6386282.914
M281T214,281.1132455,213.979,1087866.903,1547736.382,1986753.146,1497857.721,1955110.996,1843131.97
M281T247,281.1361496,246.518,1911653.909,2089127.932,2377026.613,2446010.758,2031024.575,3595324.396
M281T224,281.1577585,224.459,1037225.124,1161482.04,1296922.956,1118586.971,1321226.479,1108199.945
M281T468,281.1722875,468.3215,1355742.646,953934.5684,1267736.305,1219142.205,1411049.217,1191930.643
M281T391,281.1722024,390.684,384736.7279,342140.1206,499973.2123,814389.4942,1066539.259,1482237.152
M281T639,281.2717469,638.711,4373388.36,4213310.25,3804446.201,3337418.797,8828219.421,3728862.699
M282T654,281.6626902,654.256,3984314.554,1960247.379,2465160.107,1116839.22,2173810.063,2686082.185
M282T67_1,281.9681831,67.1945,3953548.181,4375192.919,4018103.624,2969529.559,4281400.417,3899032.294
M282T650,282.0135052,650.4815,6783526.684,5056289.943,3919052.011,4953766.796,5335552.42,6438789.457
M282T67_2,282.0145681,66.884,1403900.74,4243664.732,1445665.37,1136198.242,1314619.936,1291716.824
M282T100,282.0271814,100.1554,862173.8463,1568905.121,1480711.096,1137471.992,1231191.395,974936.8966
M282T57,282.0625336,56.8148,1472795.626,1494020.911,1822915.593,2044170.979,1775900.159,1587517.7
M282T352,282.0795045,351.6825,1169237.176,1259430.921,1016844.011,1226319.223,1173844.982,1081619.272
M282T351,282.1012775,351.0535,1741915.977,1518947.559,1543001.209,1718188.342,1686428.186,1424963.777
M282T221,282.1196588,221.137,1573178.157,1502407.079,1447382.466,1458453.158,1529996.817,1519213.246
M282T49,282.1197337,48.902,3356625.381,2732548.541,3226478.254,3282595.014,2214015.871,1722849.052
M282T375,282.204081,375.4975,1329431.827,1104537.232,1050467.218,1146148.778,1024403.239,895757.2785
M282T662,282.2216397,662.3245,4620268.538,22338295.67,9092798.742,14303645.88,6837403.131,8709975.43
M282T585,282.2215245,585.47,1410730.643,1467907.294,627356.9286,434929.3811,753547.2059,691995.3752
M282T424,282.2791149,424.448,6092348.754,6323861.282,6073183.079,6774621.44,6488910.318,6878095.243
M282T542,282.2789677,542.109,1687582.882,476418.6186,253157.0269,536014.8049,408984.342,636550.3453
M283T213,282.8447857,212.595,2122494.881,2050615.311,1766829.989,1457510.534,1667849.656,1823784.882
M283T40,282.8622546,39.75975,11853384.61,11005593.38,12104431.31,12560551.34,12404110.27,10863967.39
M283T50_1,282.9519302,49.7866,1215963.476,901284.4588,1004351.166,814047.1893,1018400.477,879320.0153
M283T72,282.963373,72.3218,642856.6535,423300.1546,330768.4266,1008425.414,433747.3489,637268.9053
M283T32,282.9754019,31.8957,419274.3198,591376.8908,404311.0514,332639.1282,489198.1083,519489.0122
M283T67,282.9761688,66.9186,1577413.046,1558646.189,1581724.113,4944437.687,1230259.368,1129200.052
M283T50_2,282.980458,50.1471,198693.1109,144071.6716,1060893.704,807305.7722,196724.8148,869801.1925
M283T66,282.9985755,65.86205,11793411.14,6716255.489,5883586.023,4902872.736,7444568.901,6349868.247
M283T287,283.0076452,286.625,10075551.34,10276461.1,10494660.21,10588730.45,10135580.47,10095432.75
M283T57,283.0317912,57.4474,2235424.113,795212.596,1037623.661,995371.0467,1955254.418,1607085.941
M283T305,283.0831165,304.7765,1256185.817,1207712.458,1576129.287,1424730.564,1762426.605,1354617.904
M283T362,283.0849491,362.307,299539.5715,515760.409,700068.5976,536845.952,486712.3978,611949.8497
M283T417,283.0949565,416.58,570147.0787,571911.9585,527714.6949,550956.7788,495536.5922,507331.8838
M283T542,283.10764,541.8,3258290.211,1563548.096,1374703.729,1398579.164,1074666.197,1527378.342
M283T430,283.1075059,429.769,573247.1501,563514.1861,362094.1336,518959.2209,416939.8876,407666.0371
M283T333,283.1152499,333.209,494730.3259,0,186522.8406,737426.6291,715766.8411,867079.7739
M283T259,283.1152555,259.309,2226475.39,3550388.152,4011430.085,3370947.16,3383753.938,3484525.793
M283T220,283.1261516,219.8075,657556.8724,1500753.618,999020.2191,1081154.46,639754.2035,800165.7596
M283T418,283.1315943,417.787,573731.0743,452070.3612,546080.6826,745350.1504,463558.2293,564902.4371
M283T395,283.1538616,394.6995,1923338.371,1473805.221,1704871.286,1865508.542,1839898.298,1732069.448
M283T383,283.1724075,383.451,694718.2066,842422.8662,521525.4436,473852.9188,526645.1988,607914.0629
M283T221,283.1753096,220.5285,1627445.642,1364934.43,2386439.031,2652393.788,3198936.793,3983638.452
M283T499,283.2244377,499.24,982331.4069,779671.198,750892.6331,1003082.982,643473.6419,753715.5007
M283T637,283.2688963,636.906,1080742.004,1902840.876,1482773.405,1501350.897,2451720.605,2382123.252
M283T424,283.2823917,424.448,839816.6636,1013899.837,1129171.527,870903.9708,981865.8805,1126471.332
M284T47,284.0037583,47.3311,934622.6118,952533.4395,1020941.117,1220879.362,912036.2129,1070997.244
M284T286,284.0111012,286.3005,755995.7118,1166216.163,1125881.215,1259720.242,1188554.554,1063378.852
M284T40,284.0093412,39.9923,2775497.608,2403315.87,2964632.698,2367529.897,2682335.096,2602466.959
M284T91,284.0199135,90.8187,179270.0673,371417.3964,170934.3356,303939.9444,421460.8925,498787.9405
M284T67,284.0300933,66.9013,2646466.781,2869425.869,2498520.802,2855326.769,2618077.747,2692352.369
M284T393,284.0578861,393.3895,2257365.47,2360879.856,1831192.073,2086118.806,1854353.398,2297803.436
